formula,Ed
Br1Eu2O2,-0.092392187416673
Br1Eu2P1,-0.293788307999976
Br1Eu3O4,0.056515822372833015
Br1F12Rb3,0.5761046653125
Br1F15Sb2,-0.013988708194418999
Br1F17Sb2,-0.015570061417206004
Br1F1N1P1,0.014782399791525003
Br1F1O1Pb2,-0.026116554250156004
Br1F1O2,-0.14651280399997402
Br1F1O24P6Sr10,0.0005563753353589999
Br1F1Pb1,-0.010320303333318
Br1F1Sn1,0.029928308784839007
Br1F1Sr1,-0.025841067083655
Br1F3,-0.042159285250000005
Br1F3O48P12Sr20,0.004648197921571001
Br1F3Rb1Sb1,-0.009503594644539
Br1F4K1,-0.172861386666633
Br1F4N1O2,0.058649771979192
Br1F4Rb1,-0.099865811666404
Br1F5,-0.5104635495633341
Br1F5O3Te1,-0.012057710250867002
Br1F5Sn3,-3.473652771448757e-05
Br1F6O2Sb1,-0.051268012745719
Br1F8Sb1,-0.032865885702547004
Br1Fe1O3Sr2,-0.032744182949467
Br1Fe1O5Te2,0.008553029886247001
Br1Fe1O7Te3,-0.010774918624239
Br1Fe3O8Pb4,0.055371988544914014
Br1Fe4Se3,0.17474296625000002
Br1Ga3Li4O12Si3,-0.011862769800231002
Br1Ga3Na4O12Si3,-0.025358834126035998
Br1Gd1,0.063223300000004
Br1Gd1Mo1O4,-0.00294287942599
Br1Gd1O1,-0.115775488888965
Br1Gd1O2,0.4546367511459861
Br1Gd1O4W1,0.023216479048114
Br1Gd1S1,0.004770623611054001
Br1Gd3O8Si2,0.010759393924593002
Br1Gd3S8Si2,0.015946095357102
Br1H1,-0.33002102430999897
Br1H10O8P3U1,0.039983255947976006
Br1H12N7P2,0.008483046893940001
Br1H1K2O1,-0.0008659329994960001
Br1H1O1Pb1,-0.009832181405533002
Br1H1O1Rb2,-0.001566633538144
Br1H1O1Sr1,-0.06024352935663101
Br1H1Sr1,-0.037355020347225994
Br1H1Zr1,0.07811679916666299
Br1H2Li1O1,-0.0006946799998119999
Br1H2Li1O5,0.030173179027776
Br1H2Li2N1,0.6975044294229711
Br1H2Na1O5,0.17320803930553902
Br1H2O6Rb1Se2Zn1,-0.010055758295181998
Br1H2Tb1,-0.064115909027777
Br1H3Li4O3,-0.017159805908478
Br1H3O1,-0.028688427499982006
Br1H4N1,-0.24193833
Br1H4N4P1,1.377695260932666
Br1H4Na1O2,0.021352748125029
Br1H4Na5O4,-0.0007809808037959999
Br1H4Na9O20S4,0.042894921732355006
Br1H4P1,-0.15652212383380898
Br1H5N1O1,0.08796629039437201
Br1H5O2,0.001314152073655
Br1H6Li1O7,-0.043193360499657
Br1H6Na1O5,0.057144122371769995
Br1H7O3,0.016100499449527
Br1H8N4P1,0.63397429220238
Br1H9O4,-0.0007714451169050001
Br1Hf1N1,-0.15888759187521698
Br1Hf1Si2,1.334756274374995
Br1Hg1,-0.06934135124999902
Br1Hg1I1,0.011099800520833002
Br1Hg1N1,1.133872010873334
Br1Hg1O3,-0.044561093875011004
Br1Hg1O4,0.06168533854166599
Br1Hg1S1,0.10401807861111
Br1Hg2I3,0.019617391614583
Br1Hg2N1,0.344480513155
Br1Hg2P3,0.00221753069159
Br1Hg3I1Te2,0.009501161428571
Br1Ho1Mo1O4,-0.005393269629060001
Br1Ho1O1,-0.119216085834469
Br1Ho1O4W1,0.040997626249746
Br1I1,-0.08655010249999902
Br1I1Li2,0.011176497499998
Br1I1Pb1,0.03715871875
Br1I1Sn1,-0.001177037777777
Br1I21Nb12,0.010506888170121
Br1I2In1,0.007390686249999
Br1I2K3,0.005379511666665
Br1I2Rb3,0.006608645000000001
Br1In1,-0.039027507870368995
Br1In1O1,-0.0061827466668320005
Br1In1O3Te1,0.018411570972479
Br1In1S4Sb2,-0.002912367900197
Br1In1Sb2Se4,-0.005131750031870001
Br1In1Te1,-0.029975357807119
Br1In3La5,-0.014296387333309
Br1In3Te3,-0.023629493807996005
Br1In5S5,-0.0005498910227330001
Br1In5Se5,0.025976487234847998
Br1Ir1Pb1,1.45830279
Br1K1,-1.344729530166666
Br1K1O3,-0.116277169874991
Br1K1O4,0.030629581875
Br1K2O11P4Pt1,0.30674495387141004
Br1K3Mo2O7,0.01690292769242
Br1K3O1,-0.004589510999999
Br1K3O12S3Sn2,-0.00108198963878
Br1K3O3S3Sn2,0.4415332705660261
Br1K4Mo2O20S4,0.5908140151622391
Br1La1,0.101285169499992
Br1La1O1,-0.182960251111184
Br1La1O2,0.178737298213718
Br1La1O7Pb6,-0.006369759910221
Br1La1S1,-0.023722562916663
Br1La2S5Sb1,-9.023311115837393e-05
Br1La3S8Si2,-0.030429849047353998
Br1La3Te4,0.0040981334374800005
Br1La5Sb3,-0.047619919444427006
Br1La5Sn3,-0.059271401444517015
Br1La6N3S4,-0.021593958645832998
Br1Li1,-1.5733367500000002
Br1Li10N3,-0.004806261071423
Br1Li1N1,1.6492243308733272
Br1Li1O1,0.4783293871666721
Br1Li1O3,0.229495667624998
Br1Li2O1,0.193947107283862
Br1Li3O1,0.038768635999999
Br1Li6O5P1,0.00028979346174
Br1Li6P1S5,0.051204582115388
Br1Lu1,0.28213240583333205
Br1Lu1Mo1O4,0.025375149262902
Br1Lu1O1,-0.080481341806866
Br1Lu1S1,-0.06648746333330201
Br1Mg149,-0.006981667366666001
Br1Mg3,0.452325320159857
Br1Mn1S2Sb1,0.019817424999999
Br1Mn1Sb1Se2,0.006556606999998001
Br1Mn2O3,0.171419077741322
Br1Mn3,1.0231420924999979
Br1Mo1Nd1O4,-0.028941976340872998
Br1Mo1O4Pr1,-0.014375615802891999
Br1Mo1O4Sm1,-0.026082476028603
Br1Mo1O4Tb1,-0.015382074284110004
Br1Mo1O4Tm1,-0.011442497417641
Br1Mo1O4Yb1,0.16852812642857398
Br1Mo1O5Pu1,0.179784801718845
Br1Mo1Pt2,0.922254872291664
Br1Mo1S1,0.016060038888889003
Br1Mo1Te4,-0.012732989999998
Br1Mo2O15P3Pb2,0.146524793427908
Br1Mo3S3,0.027319880119047003
Br1Mo8N12O56P9,1.00661748326691
Br1N17Nd10O9Si10,-0.001973699618298
Br1N1O1,0.16749993287036902
Br1N1O3,-0.053582913000069995
Br1N1Sr2,-0.151697598710611
Br1N1Th1,-0.298836298750489
Br1N1Ti1,-0.03988568259282601
Br1N1U1,-0.12770483319303702
Br1N1Zr1,-0.176745879791796
Br1N2Nd3Se1,0.04215361154761701
Br1N3,0.477168926965
Br1N3Nd6S4,-0.051104555712574
Br1N3Pr6S4,-0.035957416607625005
Br1N4,0.7688163745960009
Br1Na1,-1.5866082574999991
Br1Na1O2,0.203133338333334
Br1Na1O3,-0.29009197775001805
Br1Na3O1,-0.013400777000130999
Br1Nb1S1,0.026487571468249003
Br1Nb1Se1,0.000692121458337
Br1Nd1O1,-0.15602030637848002
Br1Nd1O2,0.20914565218759698
Br1Nd1O3Te1,0.095196382914987
Br1Nd1O5Te2,0.013117203888594999
Br1Nd1S1,-0.019061992781125
Br1Nd3,0.5111865758333309
Br1Nd3S8Si2,-0.018223865981363
Br1Ni1O1,0.329083636666668
Br1O1,0.7517188220833331
Br1O10P4Pt1,0.45889801100692296
Br1O12P3Pb5,-0.008397529619158002
Br1O12P3Sr5,-0.033227016777761
Br1O12Sr5V3,-0.018946624734209
Br1O15Re3Sr5,-0.092605835687176
Br1O1Pr1,-0.15843738444851702
Br1O1Pu1,-0.11951789388858003
Br1O1Rb3,0.002613244999944
Br1O1Sb1,-7.170700016123631e-05
Br1O1Sc1,-0.07094184027733001
Br1O1Sm1,-0.14368470124378102
Br1O1Ti1,0.017904598880968004
Br1O1Tm1,-0.09646664263914699
Br1O1Y1,-0.060778578333869
Br1O1Yb1,0.220278621666646
Br1O1Zr1,0.106401562307943
Br1O2,0.360404874375
Br1O2Pb1Sb1,-0.04643849888027
Br1O2Pr1,0.184728389842051
Br1O2U1,-0.05626427135476
Br1O3,0.26985786984374904
Br1O3Pb3,0.123414950892858
Br1O3Rb1,-0.12044109075010902
Br1O3Tl1,0.009378731874999
Br1O4,0.227169918625
Br1O4Pb1Re1,0.011350944285683997
Br1O4Rb1,0.03422119729168201
Br1O4Sr2V1,-0.021035266237047004
Br1O4Tb1W1,0.031203228570659
Br1O4Tl1,0.050425653437503014
Br1O4Tm1W1,0.050526267677665014
Br1O4W1Y1,0.030114728571845
Br1O4W1Yb1,0.050390553956183005
Br1O4Y3,-0.0024309612518460004
Br1O5Sr1,0.33954490410713106
Br1O5U1,0.161777823482112
Br1O6P1U1,0.09488391665148402
Br1O6Sb4,0.100299127215909
Br1P1,0.25270752970238103
Br1P7Sr2,-0.007564905875014002
Br1Pa3,0.5640229134374979
Br1Pr1S1,-0.023609402499857997
Br1Pr3,0.503573332249993
Br1Pr3S8Si2,-0.022124591139374004
Br1Pu3,0.630686933828125
Br1Rb1,-1.3381816967816091
Br1Re3S4,-0.092662229598215
Br1Re3Se4,-0.038150125195309005
Br1Rh1,0.7527987966666658
Br1Rh3,0.8280295108333321
Br1S1,-0.37784014078124906
Br1S1Sb1,-0.034429793611106
Br1S1Sm1,-0.014315098611276
Br1S1Tb1,-0.015329783612813
Br1S1Yb1,1.096768264846057
Br1S3,0.31619705484374905
Br1S8Si2Sm3,-0.011221624583753
Br1Sb1Se1,-0.028675177500001
Br1Se1,0.004205195292968001
Br1Se1Y1,0.8501842969444391
Br1Se2Tl5,-0.052968495833333004
Br1Se3,0.330796672099609
Br1Se8Ta2,-0.024935387524595003
Br1Sm1,0.11805350000000199
Br1Tb1,0.011865829722221999
Br1Te2,-0.0069703252913919985
Br1Te2Tl5,0.0004229738636360001
Br1Th3,0.6074090659375021
Br1Ti3,0.7140062005729131
Br1Tl1,-0.27102065286458404
Br1Tl3,0.144444582499999
Br1Tm1,0.263753934999999
Br1U1,0.5387412466666671
Br1V3,0.91557274125
Br1Yb1,0.26211249375000195
Br1Zr1,-0.07093577833334
Br1Zr3,0.7126663000000001
Br20C12H36O6Si6Zr5,-0.0031037983067790003
Br20K8Mn1Zr6,-0.040070710142856
Br20Mn1Rb8Zr6,-0.050508527571284
Br24Sm11,0.17071544721428505
Br28Ru4Sc19,-0.08618994348747701
Br2C10Co1H40N20O10,9.688181397873092e-05
Br2C10Ge1O10W2,0.4885452637750121
Br2C10H40Mg1N20O10,-0.000983083586556
Br2C10Mn2O10Sn1,0.5342795073000091
Br2C10O10Os3,0.44479136859999896
Br2C12F10Te1,0.342728755599989
Br2C12H24N6P2Pd1,0.22401760642209806
Br2C12H36N6O4P2U1,0.118412838358957
Br2C12H36P4Tc1,0.040132451519603006
Br2C1Cd1N3O1S1,0.5776750148018629
Br2C1F3O1Os1Tl2,-0.006676075284310999
Br2C1O3Pb2,0.0008606770744640001
Br2C1Se4,0.19352597289062398
Br2C2Cd1H8N4S2,0.042146729480317
Br2C2H6S1,0.014135534293830004
Br2C2H8N4S2Se1,0.108545729987759
Br2C2Hg1K2N2S2,0.120153029353572
Br2C2N4S2Te1,0.6643949999228981
Br2C2N4Se2Te1,0.5519920317623861
Br2C3O1,0.30744356656249605
Br2C3O3Ru1,0.057954939328702014
Br2C4F10Ge1,0.20908073375000905
Br2C4F6Te1,0.461627446826889
Br2C4H12Mo1O4S2,0.258488214376287
Br2C4H20Mg1N8O6,0.6928933001220541
Br2C4H4N4Na2O2Pt1,0.2464460472674
Br2C4K2N4Pt1,0.229119743498464
Br2C4N4Pt1Rb2,0.22274650926769604
Br2C4O2Pt1S2,0.7976171558257361
Br2C4O4W1,0.44459577939394607
Br2C6Ca1H6O8,0.37425330578806704
Br2C6Co1H24N4O6,0.15273988857578102
Br2C6H18P2Tc1,0.024645136167595
Br2C6O8Sr1,1.1910173991176771
Br2C7H19In1Si2,0.043363949275480006
Br2C9Cd1H27P1Si3,0.016142129084309002
Br2Ca1,-1.192590649999999
Br2Ca1H12O6,0.0092939840477
Br2Ca1H8O12,-0.046551539247889004
Br2Ca2Cu1O2,-0.0040195542793000005
Br2Ca2F1,0.8517585702500771
Br2Ca2H1,0.9272490492500012
Br2Ca3Cu2O4,0.0007951898481530001
Br2Ca3Fe2O5,0.04256881812506501
Br2Ca3N2Sr1,0.012195285000004
Br2Ca3Si1,0.024455641249975003
Br2Ca6Cl1N3,0.001136701666674
Br2Cd1,-0.8903400116666661
Br2Cd1H4O8,-0.09960565566659299
Br2Cd1I2Rb2,-0.023167312292731005
Br2Cd1O4,0.015865312833355003
Br2Cd1Sb2Se3,-0.000466858125022
Br2Ce1S2Sb1,0.008056948819446
Br2Ce2O17Te7,-0.014051157300913
Br2Ce4Ga5,-0.014097470999994999
Br2Cl1Co1H18N6O3,0.19173549694313105
Br2Cl1Cs1Hg1,0.04181540065001
Br2Cl1Hg6I1S4,0.014128492232142
Br2Cl1Nd1,0.014927588333332
Br2Cl1Rb3,0.005593353333333001
Br2Cl2Cr1Cs1H18N6O8,0.370037689347032
Br2Cl2Cr1Rb2,-0.007061580845146001
Br2Cl2Cu1Na2,0.182748363355784
Br2Cl2Cu1Rb2,-0.0022487245238170003
Br2Cl3,0.035600099347999
Br2Cl6I3Sb1,-0.002543325625006
Br2Co1,-0.289672553333333
Br2Co1H12O12,0.024306248958254003
Br2Co1H12O14,0.016984554547439003
Br2Co1H12O6,-0.0005904671443500001
Br2Co1H15N6O2,0.06495278960058
Br2Co1H8O4,-0.009458436110986
Br2Co1N6O1,1.121945272197002
Br2Co1O12,0.461387296083332
Br2Co1O2Sr2,0.092504744523779
Br2Co1O3Sb2,-0.053860057674185
Br2Co1O3Te1Zn1,-0.011145209812448
Br2Co1O6,0.391288396527777
Br2Co2O3Te1,-0.031842958642080005
Br2Co5O12Se4,-0.035531843849190003
Br2Co5O12Te4,-0.0025740455632790003
Br2Cr1,0.071448487037036
Br2Cr4O7Si2,-0.035824030441972
Br2Cs1F1,-0.013625399791669998
Br2Cs1Li1,0.0045936412499990005
Br2Cs1Re3S4,-0.017545377499992
Br2Cs1Re3Se4,-0.017860770909737998
Br2Cs1Se4Tc3,-0.4184201185208351
Br2Cs2Mn1O6V2,0.011591350001853
Br2Cu1,-0.14254978666666598
Br2Cu1Dy2O13Te5,0.011177666956526002
Br2Cu1F2K2,0.21261383417448
Br2Cu1H12O12,0.421802393171293
Br2Cu1K2Li2O2,0.4436271688003981
Br2Cu1Li2Na2O2,0.33806843777772205
Br2Cu1O12,0.5843639900416701
Br2Cu1O2Sr2,-0.018755472040041
Br2Cu1O8,0.17101251823863503
Br2Cu2O5Te2,0.023043951136376
Br2Cu2O6Sr2Te1,0.023478892500641
Br2Cu2P8Se3,-0.018396893663941004
Br2Cu3O4Sr2,0.011904160909128
Br2Cu3O6Te2,0.017811264038460003
Br2Dy1,0.12543821333333302
Br2Er2O1,0.5717464080000361
Br2Eu1,-0.6517259331111109
Br2Eu1O1,0.339254877499981
Br2Eu2F1,0.9237869756999992
Br2F10Ge1,-0.015803590384721
Br2F11I1Sb2,-0.029843392592263
Br2F12Pb7,0.012224680952365
Br2F16Sb3,-0.023167955705699003
Br2F1Sr2,0.919479978750059
Br2F1Yb2,0.9522155829998992
Br2Fe1,-0.130047448888889
Br2Fe1H8O4,-0.06495630833452601
Br2Fe1N2,1.2463314300480002
Br2Ga1,-0.033440139722222005
Br2Gd1La1O2,0.015439218333532003
Br2Gd2Ge1,-0.065282990874977
Br2Gd3O6,0.40465827988627595
Br2Ge1,-0.044849344999999013
Br2Ge2S3,-0.0024931541517840003
Br2Ge3La3,-0.036289554791654
Br2H12Mg1O12,-0.018586238614785998
Br2H12Ni1O12,0.452258687145057
Br2H12Ni1O14,0.004062811307466
Br2H12Sr7,-0.004791577619041001
Br2H1La1,-0.08290241958333
Br2H1Sr2,0.9721553557499992
Br2H1Zr2,0.024598944499999
Br2H2O1Sr1,0.0050834554167360005
Br2H2O7Sr1,0.012973729791937
Br2H3K3O7Pt1S2,0.040311288180522
Br2H4O2Zn1,0.037970981805558995
Br2H6Mg1N2,-0.071713764914654
Br2H6O5U1,-0.006431526423712
Br2H8Mn1O4,-0.026737923729664003
Br2Hg1,-0.192471936666666
Br2Hg1K2N2O12,-0.038474064848067
Br2Hg1O8,0.255780016534091
Br2Hg2N1,0.530509732524
Br2Hg2Pb1S2,0.089646520357142
Br2Hg2S2Sn1,-0.009807854591491002
Br2Hg3S2,-0.040822870181767
Br2Hg3Se2,-0.038643811071428
Br2Hg3Se3Zn1,0.16336668241277602
Br2Hg3Te2,-0.028935643839285007
Br2Hg5O4,-0.0054158522727279996
Br2Ho1,0.13671957777777402
Br2I1,0.1108643
Br2I1K1O1,0.35965997350003803
Br2In1,-0.007535997569442
Br2K4O1,-0.005285697142853
Br2La1,0.003959044333339001
Br2La1S2Sb1,-0.0045502761455860005
Br2La2P1,-0.067270893499972
Br2Li1Rb1,0.004812353750000001
Br2Li5N1,-0.005551365416672001
Br2Lu2O1,1.0255226453332729
Br2Mg1,-1.4584298622222218
Br2Mg1O12,0.7610170620000061
Br2Mg1O2,1.082168649204302
Br2Mg1O6,-0.155987767777616
Br2Mn1,-0.8170801999999979
Br2Mn4O7Si1Te1,-0.041415929014308
Br2Mo1,-0.17338380722222102
Br2Mo2S1,-0.021030136666306
Br2N1P1,-0.0027870710000000003
Br2N1U2,1.147266080666672
Br2N3O2Os1,0.583988945826262
Br2N3S2V1,0.109156061331926
Br2Na4O1,0.000311334285714
Br2Nb1O1,-0.040672589693621
Br2Nb1S2,-0.06614982892731
Br2Nb1Se2,0.000944439040416
Br2Nd1,0.017685065555555
Br2Nd2O1,1.154565175666637
Br2Ni1,-0.36183871
Br2Ni1O12,0.5570667268611059
Br2Ni1Ru1,1.06851672125
Br2Ni5O12Se4,0.021753439782623
Br2Ni5O12Te4,0.009637172236029
Br2O1,0.047225802222221995
Br2O11Sb8,-0.0041548496428290005
Br2O11Te4Zr2,-0.018191701249696
Br2O11Te6,0.008919019177642
Br2O12Zn1,0.650510490833332
Br2O1Pu2,0.9138531948125191
Br2O1Rb4,0.0015881957142629998
Br2O1S1,-0.028901837187111007
Br2O1Yb2,1.3009322970000181
Br2O2Pb3,-0.018811222989204
Br2O2W1,0.06332064100000401
Br2O3,-0.1674573275
Br2O3Te1Zn2,-0.013494277275488
Br2O4Pb3Te1,-0.018931487874569
Br2O5Sb4,-0.015788667651388002
Br2O6Pb1,-0.114094607083261
Br2O6Pb3Se2,-0.020899787170189
Br2O6Pb3Te2,-0.010657512209678002
Br2O6Sr1,-0.25261848994201397
Br2O7Pb1,0.201768602874999
Br2O7Sr1,0.19886515087499998
Br2P4Se3,-0.0065978721164050005
Br2Pb1,-0.9308074999999992
Br2Pd1,-0.33894931249999904
Br2Pd1Se6,0.000429815069444
Br2Pm1,0.053724245277775
Br2Pu1,-0.044469417986113
Br2S7Te1,-0.406912983281249
Br2Sc1,0.041142330555555
Br2Se1,0.090610036588541
Br2Si1,0.033908229583333005
Br2Sm1,0.020734530833335003
Br2Sn1,-0.203427027916666
Br2Sr1,-1.0043458358333321
Br2Te1,0.14019959988095199
Br2Th1,0.30154031500000106
Br2Ti1,0.05937627597222101
Br2Tl1,-0.04422116703125
Br2Tm1,0.25396632874999897
Br2V1,-0.15598524111111098
Br2W1,-0.05053545311111
Br2Y1,0.15897331111110902
Br2Yb1,-0.7710153983333331
Br2Zn1,-0.9116497354166658
Br2Zr1,0.033222108333332
Br33Ca9La5,0.095455447127658
Br33La5Sr9,0.042374309414893
Br3C12Fe1H36O6S6,0.13485951675572402
Br3C1Cd1H6N3,-0.0033125430947200003
Br3C1Cd1N1,0.8337815598116659
Br3C1Eu2Li1N2,-0.135647063230865
Br3C1F1,0.18137605718749705
Br3C1H6N1Pb1,0.034854761302083
Br3C1Hg1N1,0.837161918978333
Br3C1Li1N2Sr2,-0.008517368289814
Br3C1N1Pb1,0.369878026061666
Br3C1Pr3,-0.0021118449012710004
Br3C1Y3,-0.08861400357135499
Br3C2Cd1H8N1,0.065794337083333
Br3C2Ce3,-0.046000648906272014
Br3C2Cu1H8N1O1,0.090854064731241
Br3C2H8Hg1N1,0.027847575083333003
Br3C2H8N1Sn1,0.060150999573352
Br3C2H8N4O1S2Sb1,0.270989869254452
Br3C2Hg1N1,0.742210310552857
Br3C2La3,-0.05642296470831101
Br3C2Tb4,-0.019795012023525
Br3C3Fe1H14N1O2,0.03381470440545
Br3C3H10Hg1N1,0.068699286076389
Br3C3H10N1Sn1,0.07285415759878901
Br3C3H11In1N1Si1,0.034704198520863996
Br3C3H9N1P1,0.13465312412989802
Br3C3H9P2,-0.0027211993356090003
Br3C4Cd1H12N1,0.08908454686507801
Br3C4Ce4,-0.024725754716016003
Br3C4Cu2H12N1,0.08467503499999901
Br3C4Hg1N1,0.739559775291111
Br3C5Cr1O5P1,0.539129099074067
Br3C5H15La1O5,0.473143510765157
Br3C5O5P1W1,0.5590947123865451
Br3C6H18N1Sn1,0.107670007780172
Br3C7Cl3Mo3N1O7,0.7007247087646089
Br3C9O12Y1,1.227543623950079
Br3Ca1Cs1,-0.019165823000005
Br3Ca1In1,-0.009417699999915
Br3Ca1K1,-0.020961657999994998
Br3Ca1Rb1,-0.031295837499994004
Br3Ca1Tl1,-0.015925973999970002
Br3Cd1Cs1,-0.010841864714281
Br3Cd1H4N1,0.016972793888888
Br3Cd1H5N2,0.097437508644545
Br3Cd1In1,0.008400607000001
Br3Cd1Rb1,-0.00598814249998
Br3Cd1Tl1,0.0008657449999989999
Br3Cd4P2,-0.01947367930556
Br3Ce1,-0.267462954374997
Br3Ce2N1,-0.042864936250043006
Br3Ce3Ga1,0.020782243871926998
Br3Ce3P1,-0.06826910857181401
Br3Cl1Cu4,0.181496399999999
Br3Cl1Hg6S4,0.0013021966071430002
Br3Cl1K2Pd1,0.0024325799999890003
Br3Cl1La4O4,0.004995244166517
Br3Cl1O48P12Sr20,0.00034802961390000003
Br3Cl1Tl4,0.04926180000000001
Br3Cl3K2Mg2O12,0.7104325092036431
Br3Cl4Cs1Mo3,-0.0053746226298909995
Br3Cl4Cs1W3,0.008769965397735
Br3Cl4H9Mo3O4,0.21195607114135898
Br3Co1Cr1,0.785471872333332
Br3Co1N5,0.797129278399999
Br3Co1Pr3,-0.031902861793601
Br3Co1Rb1,0.010668397416666999
Br3Cr1,-0.323177905416666
Br3Cr1Cs1,0.059243270666662996
Br3Cr1H9N3,-0.00785439723954
Br3Cr1In1,0.046670771696475995
Br3Cs1,-0.08864803375000001
Br3Cs1Cu1,-0.030089881499999006
Br3Cs1Cu2,-0.014903633611116
Br3Cs1Dy1,0.094185804999994
Br3Cs1Eu1,-0.037484118799998
Br3Cs1Fe1,0.240033349666663
Br3Cs1Ge1,-0.069610334250019
Br3Cs1Hg1,0.0034270266666750005
Br3Cs1In1,-0.036478091499974
Br3Cs1Li2,0.013668341666665999
Br3Cs1Mg1,-0.04250438099999201
Br3Cs1Mg1O6,0.298282273238655
Br3Cs1Mn1,-0.008451831999980999
Br3Cs1Mn1O2,0.409101458214312
Br3Cs1Ni1,-0.023918583000002
Br3Cs1Pb1,-0.016337223142848002
Br3Cs1Pd1,-0.009529660499999
Br3Cs1Pt1,0.243439610500003
Br3Cs1Re6S8,0.003709839305545
Br3Cs1Sc1,0.096071091666706
Br3Cs1Se1,-0.008788600507853999
Br3Cs1Sm1,0.08750468599999602
Br3Cs1Sn1,-0.026360665500021
Br3Cs1Sr1,-0.026404492000006004
Br3Cs1Ti1,-0.020698131416666998
Br3Cs1Tl1,0.000527422750002
Br3Cs1Tm1,0.123481467999999
Br3Cs1V1,-0.038711071999996
Br3Cs1Yb1,-0.050483215000002996
Br3Cs2Li1,0.014181175833332999
Br3Cu1Ga1,0.49717822899999997
Br3Cu1K2,-0.003551323333346001
Br3Cu1Pb1,0.45917628499999896
Br3Cu1Rb1,0.009094103999999
Br3Cu1Rb2,0.004980199583331999
Br3Cu2Rb1,-0.022062255416671003
Br3Cu3P4S3,0.006490752644234
Br3Cu3P4Se4,-0.008508862898339001
Br3Cu3P8Se6,-0.0032931609290440004
Br3Cu4I1,0.20212690187499904
Br3Dy1,-0.7135372362500021
Br3Dy1K1,0.14410111749999602
Br3Dy1O6,0.102194157374878
Br3Dy1Rb1,0.12890418549999602
Br3Eu1,-0.032111401000006
Br3F10N1O4,-0.046322833425821004
Br3F1O48P12Sr20,0.010002935186254
Br3F6S1Sb1,-0.047620744128600005
Br3F6Sb1Se1,-0.06111245855816101
Br3Fe1,-0.019175789999999
Br3Fe1H4N1,0.004075654999999
Br3Fe1In1,0.36303443849999895
Br3Fe1K1,0.064016454166668
Br3Fe1Tl1,0.06564606266666599
Br3Fe7O18P3Sb3,0.010339750165328
Br3Ga1,-0.25426906187500004
Br3Ga1La3,-0.047273229171402
Br3Ga1Li1,-0.004592480000004001
Br3Gd1,-0.967901694374998
Br3Gd2,0.014079125999998
Br3Gd2N1,-0.06201252625000001
Br3Gd3Si1,-0.08616105294641499
Br3Gd7O18,0.472974256517835
Br3Ge1K1,-0.023506963249996
Br3Ge1Rb1,-0.016828002249996
Br3Ge1Tl1,-0.013134927749999999
Br3H15N5Rh1,-0.023164450307494998
Br3H18O18Pr1,-0.050911430281133006
Br3H18O18Sm1,-0.048683345905293
Br3H18O18Tb1,-0.043291493594622005
Br3H18O18Y1,-0.04262034271910501
Br3H3N1Sc1,-0.028129399218718
Br3H4K1O2Zn1,0.016857899374752003
Br3H6K1Zn1,0.386070636718639
Br3H6N2Sc1,-0.013987859930553
Br3Hf1,0.066893752812499
Br3Hg1,0.28201474999999904
Br3Hg1K1O1,0.14444734416666102
Br3Hg1N1O1,0.8260934701851821
Br3Hg2I1,0.009929172760416
Br3Hg2Te1,0.00480356344246
Br3Hg3Sb2Tl1,-0.007510040198418002
Br3Hg6I1S4,0.113533997767857
Br3Hg8O4,-0.006896921499996001
Br3Ho1,-0.7180301237499991
Br3In1,-0.243171774375
Br3In1K1,-0.007981555250123
Br3In1Mg1,0.011075971499483
Br3In1Mn1,0.0030032059999980003
Br3In1Rb1,0.0034913274212909997
Br3In1Sn1,-0.006238424453078001
Br3In1Yb1,-0.007344818000147002
Br3In2,-0.005269783208334
Br3Ir1,-0.29866315999999904
Br3Ir1La3,-0.103922068585515
Br3Ir1Pr3,-0.08407779096626401
Br3Ir1Te6,-0.039400228761904
Br3K1,0.251419786249997
Br3K1Mn1,0.00047326875
Br3K1N1O1Pt1,0.771890911077148
Br3K1N1Pt1,0.568495808770001
Br3K1Ni1O6,0.27271342848484703
Br3K1O1Pb1,0.152318427083614
Br3K1O2Zn1,0.12097100785714
Br3K1Sn1,-0.003466062
Br3K1Ti1,0.017979260583333
Br3K1Tl1,0.075735380249998
Br3K1Tm1,0.17750595450000198
Br3K1Yb1,-0.022599379499981004
Br3La1,-0.317493294375002
Br3La1O7,-0.06171515840982701
Br3La3Ni1,-0.023570590535728003
Br3La3P1,-0.050724328357235005
Br3La3Ru1,-0.08786071819381801
Br3La3Si1,-0.119200461381009
Br3La6Si7,-0.046055168124974996
Br3La7O18,0.6547706177678261
Br3La9Sb16,-0.018153851138327
Br3Li5O2,0.154042585999995
Br3Li6N1,0.009862210124999
Br3Li7O2,0.027802482499997998
Br3Lu1,-1.3533554262499992
Br3Lu1O8,0.387780938593712
Br3Mg1O6Rb1,0.5844250159082011
Br3Mn1Rb1,-0.010198167333309
Br3Mn7O10,-0.023809889101015003
Br3Mo1,-0.06274852541666699
Br3Mo1Te6,-0.018350185855259
Br3N1O16Pb4,0.20536041656250198
Br3N1O1Sn1,1.157498897728325
Br3N1Se2,0.17921638070359305
Br3N3S4,0.150117841819999
Br3N5O1Os1,1.2282035873725
Br3Na1O5Zn1,0.9967398131666659
Br3Nb1O1,-0.006576306299923999
Br3Nb1Se1,-0.006176173317378001
Br3Nb1Te1,-0.01280694616663
Br3Nb3Se10,-0.028451189431180007
