formula,target
As1V3,-0.15356681477272602
C1Co12Ge4,0.067564531249999
Na1Se8Ti6,0.002261652395904
Ge4Mn4Tb3,0.074305616363634
O7V5Zn1,0.189645212275891
Fe1Na2Sr1,0.9464534774999992
K1O6Y3,3.15176058333334
Mn1Ni1O7P2,0.008126161023119001
Lu1O2V1,0.516151971979234
Mo3O12Sm2,-0.008965589730685999
F1O4P1Sn1,-0.018254547500133
La2O5Ru1,0.024260952082887997
C5H24Na6O27U1,0.053889007815509
O7Pb4Rb2,-0.012779433655851002
Cd1Dy2Se4,-0.003953857142847001
Ge3Ru2Tm3,-0.018712928750008
As1O6Zn2,0.4396475579861121
Fe5O8Si1,0.047889179642853004
Cu4Ho1Mn1P3,0.057433956666684015
Ca10Cu24O41Pr4,0.06231880210977901
Eu2Hg1Sn1,-0.037456742548090005
Ga1Tc2U1,-0.065714490833332
Al3H7O12P3,0.464314692320042
Cl6K2Ti1,-0.02453037555553
Ca1H4O11Si3Zr1,0.023209836619188
Ag1S1Tl1,0.015119026666667004
C8Cl1Fe1H24N1O4P2S4,0.12403296395266004
I5K2La1,-0.009518401562491998
Pm1Rh3,-0.374843669375
Al12Ga1Na1O66S4,1.0001598606646078
Cl5K2La1,-0.037598490625012006
O3Sn1Y1,0.178513643166611
Ce1Cl1S1,0.019936956111187003
Ag1C9Cl1H24N6O4S3,0.29932123968697705
Sb9V6Zr2,0.023299945147057004
Cl5Gd1In2,-0.034412730234642
B2Ba2O6Zn1,-0.01049856161722
Li1Nd1O12P4,-0.017458482857976
Be1K4P2,-0.122596227000007
Fe1Li1O14Si6,0.09466079772723701
Ge1Pr1Zn1,-0.08161395056814201
Cd1Ir1Tb4,-0.038842728750004
H18Na4O19Si4,0.010781686666667002
Ba8Ni3Si43,0.0026088803703690003
Cr2Ga1O7Sr2Y1,0.065472056839059
Fe5P3Yb1,-0.034549236111146006
Dy1U3,0.546102852499998
Ag1Gd2Ir1,-0.27803663166666703
Pd2Y1Yb1,0.002715767796788
Cr4Cu1Ga1S8,-0.026851524643886
In1N1Ti3,0.008397239666661001
H3Mg1Rb1,-0.007420027250013002
In1Li4O24Sc3Si8,0.008636645625076999
Cs3I9Mo2,0.050920278988081005
Ba1O7Ti4,0.33693645557157104
Sb1Te2Tl1,-0.032226937500000004
Al7Mg5O16,0.032482125513393
Cd1Lu2Os1,0.0092724625
Fe1O3Y1,-0.003892395846258
Ho1S1,-0.200615492857142
Li1P1Zn1,-0.13748458555555898
C2Fe1H24N6O14S2,0.050060526233125006
Er2Ga1Mn3,0.14601262645833202
Al4Ni1Y1,-0.007125084722312
Cr4Cu1Se8Zn1,0.007872266071429001
F15Tb2,0.113300526428828
Au1Cd1O2,-0.024728422350187
Ag1Mn1O2,-0.047462532396022994
F2La1,0.220290868148061
Cr3Li2Ni1O8,0.042019741785644
Cu2Mn1Sb1,0.23992488625000105
Co17Tb2,-0.024326062769915
Cd1Li1Na1S2,-0.02035412163957
Ag1Hg1Mg2,0.001496507499996
Pr1Zn1,-0.046657604999999006
Ag1F6Sb1Se2,-0.017306884333741
Ga40Mo8Y1,0.015043048696538
Cr1S7Yb4,0.261885416333332
Co2Mg1Ti1,0.021722110883951002
C1Dy1Fe2Si1,-0.042887557874701006
Gd1O12Ta4,0.054358478786769006
Cu1In3,0.181063289553571
Li6O24P6V3W1,0.059715092776297
Cs1F10Lu3,-0.049926533035719006
I1O9Sm1,0.6286012404544481
Ba1Pb6Sr1,-0.000131068333329
Be13Tm1,-0.18360460642857104
Al9Co2Ni1,0.017307794270832
Al1N3V4,0.186164415416666
Ca1Fe1Ni1O9P2,0.026418617040652
B1Rh15Sc5,0.006518269999998
H2La1,-0.031389025925925004
Bi1Co1O3,0.036488182749996004
Ni2Si2U1,-0.080186895833373
C2Cl1K1Na22O42S9,-0.005329510359079999
Ca2O5W1Y1,0.29955738138889204
Cl6Na2U1,-0.023010107036242
Cl6Cs2Li1Nd1,-0.0018174923332970002
Ag1I6In1K2,0.076826637249995
Al1As1,-0.4839367425
Na1O8Pd6Tb1,-0.034261426051371
Cl3Pr3Ru1,-0.011516622254863001
Ba1Fe2O14P4,-0.028851247262448
B2Co3Tb1,-0.016447100166652
Mo1N2Na4O2,0.07194538605553401
C1Hf2N1,-0.026035489999117003
Ga9Sc11,0.004944023874999001
Nd1O1Se1,0.037404920117239004
Ga2Te3,2.4934666663423147e-06
F6Ga1In1Rb2,0.0028918828705000003
Cr1O6Ta1Zn2,0.111774736805261
O17Sm4U4,0.08715231466666201
Cu3K3P2,-0.055521974062502005
Ba2Ir1O6Sc1,-0.12626963918292802
La1Mo2O5,0.15535372843759698
I6Li1Pr1Rb2,0.047161464250002005
F5Fe6O7,0.069258951493052
Eu1O3Pd1,0.16419554724999005
Cu1In1Nd1,-0.024649593444436003
Cu2Li1P2Y1,-0.045168003626778
Cr1O13Pb4Sb3,-0.020488560494113
N3Ta1Th1,-0.152907450166673
H2Mg1O2,-0.011298672695437
Ag2Sr1,-0.054274653958333
Li3O12Tb3Te2,-0.11907794603272
Bi2O7Zn3,0.08609415291666801
In1Nd1O3,0.014880431749943997
Br5Rb1Sn2,-0.003658748437504
Pb1S4Tm2,0.003351286250026
B62K11,0.162339135543378
Ge1Li2Mg1,-0.025787994569154003
Au1N5O14,-0.08963178328655699
Dy2Ni2Sn1,-0.007461884285714001
Al8Ca1Mn4,0.018550408241758
Se2Ta1,-0.11647517138880804
Hg1Li1Sr2,1.235329376265136
Fe3Li4O16Sn2V3,0.014180140156384
B2K3O6Y1,-0.040537083337682
Na1Nd9O26Si6,-0.019572012286654
Ge2Ir1La1Ru1,-0.016937512500103002
Br6Mg1O6Te1,0.5277982570342641
C8Mo3N2Se13,0.9172462615416841
Bi1Hg3,0.13887210375
H4I3K1O2Pb1,0.016786113636556
Ca7N9Nb1Si2,-0.057956217237667
Ca1Fe5O22P5,0.06790783586868
Cd1Sb4Sm2,0.011390177083332
Al2Np1,-0.058579966527776015
Al1Ba1Cu1Mn1O5,0.3919302251170871
Bi1Ni1O5P1,-0.0020301724568300003
Ca1Fe4O6,0.023694736590914003
Fe2O16P4Pb3,-0.020541226041912
Ge2Li7,0.008622508425926
Ca1H16O10,0.0021757441203720004
Al9K1Mg4O36Si9,0.021593380220085
Co16Ge7Hf6,-0.041716113362011004
Al4Bi3Se12,0.18139708386924205
B12C2Mg1,-0.049315771374999005
Co2Fe5Li5O12,0.026930978958332998
Nd2O12Sr1Ti4,0.098929338947413
Ag1Bi1O3,0.027038747000004
Ca1F6V1,-0.001146102500256
Cl1Eu1O1,-0.102375154168355
Al1N1O8Si1Y4,0.013895624972368
Ag1Dy2Ru1,-0.048731321833072994
Gd2In1,-0.016767353333334
F6N6Ru1Sc1,1.632316353266286
Ba3Mn1,0.4689559975000001
H6K3Np1O8,0.013305479166622
Ba1O6P2,-0.015957127040898997
Ba2Ni3O8Y1,0.08561108526821799
F3O3Y2,0.32384151530855604
Au2Ge1Li1,-0.002671241249999
Ag2Sn1Yb1,0.022883216666667004
Ag2Tm1,-0.10785115
Li3Ni4O8Sb1,0.01984872676474
Ce1Ni2Sn2,-0.026177757689284
Al1Cu2Ga1O7Sr2,0.09670186548004901
Nd1Rh2Si2,-0.08433779554201501
As3Li2O24P3Zr4,0.009315374653956
Ag1S2Sn1,0.080696287499999
C2Na1O6Pr1,-0.172573158135593
Al2Hg1Te4,-0.011432730714285
C5H8,0.05559979298076901
C5Hf4U1,0.011442496999998998
Cr8Fe3Mg1O16,0.000587729464608
Co1Mn2Sb1,0.135396413125
Ca2Cr1O8,0.33334210738637104
Bi4Rh3U3,0.042559556999999006
Pd21Sm10,-0.009881763161289
Dy3N1Se3,-0.02537534500006
C4H12I1N1,0.10685367152777803
Cd1Cl1S2Sb1,0.007118873000007002
Ba3Cr4F20Na2,-0.007474358188176999
O4Ti3,0.026633432857024
C1Li1Mn1O7S1,0.042660083295981005
Ca1Pd2,-0.179262539166666
C10Cl2H30I2N1P1Pt2,0.14293541004555302
Dy1Ni2,-0.030241565563461
La1Mn1O4Sr1,0.010721188094645
C1Re2W3,0.06787198124999799
Cs2H4Pt1,-0.06181682678568001
Ge2Na2O7Zr1,-0.007649263970314002
Al3Ca2F3O12Sr7,0.02931167807827
Mn5O14Si4,0.07832493923913
Mo1W1,0.0026620649999990003
As3Cd2I1,0.002151798350464
Co1O4W1,-0.038137323301796006
Ag1F6Na2Rh1,0.039345047999974
Eu4K2Na2Nb2O13,0.0005375192393919999
Co2Mn1O6,0.025395262500015003
Cd1Nd2S4,0.096345743371822
Br18Cs1La1Ta6,-0.002852462756307
Br1C2H5N6Pb1S1,0.21772381399054205
As1Co1Nb1,-0.06826264083333
Ba1C4H6O7,0.15716475732620602
Fe1V3,-0.12282650124999901
Au1Ge1Nd1,-0.09717442519411801
Cu2Hf1Te3,-0.046981489166673
I1Ni3,0.5684227362500001
Na7O38V1W6,0.629010120816872
Si1Sm1Zn1,-0.07622867308824703
H16Mg7Ti1,0.088277629791666
Co1Lu1O3,0.022424367998888
Ge3O11Pb5,-0.009856976599531
Na2O8Si1,0.351333116964117
I1Pr3,0.34582379281250003
Mo1O9P2Rb2,-0.013831750176843
Cu2In1Tm1,0.00784162
Ga2Na2Se3,-0.028049470476173004
Ge1O8Sm3,0.15880022192711002
Cr1Na1O2,-0.208757472944772
Cr3Li4Mn2Nb3O16,0.09147913165056301
Ba1Fe1S5Sm2,0.07364440333331
Ho1Li2Tl1,-0.0020360550000010002
B2C1Co2Tm1,0.021086486026322
Rh9Se20,0.024154038362068003
Ba1Ru4Sb12,-0.029178180882352994
Na3Np1,0.8688012515625001
Ca1Fe1O6Si2,0.007371577874963
C1K1,0.26703838462499896
Ba6Fe4O15Pr2,-0.031303230071537
B12O26Ti5,0.018153737158945003
Al2Co1H10Zr6,0.119024804678002
Ce1Mo2Na1O8,0.037361387846053
Cl1N5O6P1Pt1,1.466130390055548
Cr4O12P3,0.031475709072508004
Ce1O3Sr1,0.008432651000183
Rh1Te1,0.02109808875
Co3Li4O12Ti3,0.09536223306508003
P3S9Zn2,-0.0069487170535859994
Dy2Fe3Si5,-0.05756835492696799
Mn2O3Pr2Se2,-0.029921975042119006
Ba4Li1Nb3O12,-0.019310717771379
Cu1F6O4Sn1,0.5520344245834781
Ba1O11P4,-0.016262482906315
Cs2F4O1Te1,-0.061094923171971
Al1H5Sr1,-0.023942893928669003
O7Ru2Sm2,0.0076867473142850015
Cu3O12Ru4Sr1,0.018959994874945003
Ag1As1C4F6N4S8,0.16489878707639602
Ag10Br3Te4,-0.011722408568585
Li3O4V1,-0.2124939356748
Cd1Er1Rh2,-0.029663181250001006
Al1Co1Mg30O32,0.027631882548227002
F3O1Rb1V1,-0.046258634861840994
Fe5Li4O16Sn3,0.042071865000072005
Ho2Mo3O12,-0.016045133921381002
H6Na2O12P3Rb1,0.040099102916325007
Co1Cs1F6V1,-0.011980035277161
Cu1Ho2Zn1,0.0013696525000010005
Cu1H2Zr2,0.047734111681964016
Br3Cu1Rb1,0.009094103999999
Cs2Cu3F12Sn1,-0.0042329574995680005
O2Re1Tl1,0.8594964845833221
Ca4K2Mg15Na2O72Si24,0.034582923464150005
Cu9S16,0.575687929466666
Ba1O4S2,0.2986844477941131
B10Ca5O30Sn4Ti1,0.004821663400321001
Ba2Cu2Hg1O6,0.19468733594694196
La2O7Si2,-0.034870710240559
Re1Si1,-0.02363164
Co3Cr3Li4O12,0.059156405682282004
Cd5S1Te4,0.034887958999999004
F5V1Y1,0.173291223214512
Cs1Ho1S2,-0.164660646457361
Al1La5O13Si2,0.0022961580952460003
B6Ca1,-0.129124426904761
Pt1Se2,-0.2065424764375
C1Cl2,0.152791397743055
La1O4P1,-0.141968305014001
Cs2O12W3Zr1,-0.07237232722041301
La1Pr3,0.021612375000000003
Ba1Cu1Ni1O5Y1,0.071380154721787
B4Er1,-0.14521445699999802
In1K5O4,-0.006235086750788
In11K22Nb13O120P24,-0.018342485619699003
B3Li3O9Pr2,-0.0012524136225170002
Ge2Np1Rh2,-0.099019711749998
In3K1,0.10094407157407301
Br3Cs1Yb1,-0.050483215000003
Ce2Fe1Si3,0.102498588749997
Gd1I3O9,-0.11310085163665401
La3S4,0.022512632142854
Ba1Li2Ni1O3,0.08338950214283601
Cr3Mn1O24P6Te2,0.088212027876026
Bi4Cl1Nb1O8,-0.012196472382620002
Au1Cl4O3,0.4483717772083341
Co2Fe3Th1,0.21498331998500605
Bi1F5Li2,0.06301933437502101
Ge2La1Pd2,-0.06008571800004001
C1Zr1,-0.044866278437498006
Ba2Cu4Ho1O8,0.001135508305393
Br5K1Nd2,0.08057156510416501
Cu5In1Th1,-0.043244319404765
Cl1La3Se4,0.010535360208376
C12H50N3Nb5O21,0.07800338793960501
B2Na2O7Sm2,-0.035196526809448
Ca1Ir1Sn2,-0.096385879531247
F12K1Tb3,0.035100255312052006
Pd3Te1,0.05275926064516099
O8S2Ti1,-0.025820808393839004
C2H2Nb1Ni3,0.429040974609375
Fe2O9Pb3W1,0.044648606458349005
As2Ba2Se5,-0.058563414166568
Be3N2,-1.2252886752019991
In1S6Zn4,0.09342307335227198
Ca2O6Ta1Ti1,0.004059625486410001
Bi1Lu1O3,0.027933181124983
Ce3Dy2O9,0.06612410142856201
Al3B4Gd1O12,0.004651988470348
Al8Mn4Sc1,-0.008938990829323
B4Co11Gd3,0.00035354587606900004
Cr1Li2O5P1,0.092529116481968
Co5Cr1O12,0.06688763369441701
K4O11Re6Se8,0.692766847510847
Cl6Cs2In1Rb1,0.001341790329433
Cu4Er1In1,-0.070588466666668
Bi1Sb3Te6,0.0035703690000000008
Ba2Cl19Y5,0.08194456057692101
Hf1Ru2Zr1,0.02156945
Co2Li2O6Si1,0.196182940454238
Ga9Lu3Pd2,-0.00014458590909999998
Cu2Gd1O4,-0.08273592035925001
Cs2Ge2S5,-0.21530190590465806
Ba1Cr2O11P1,0.21404613895820496
Li1O2Pt1,0.32200963183334497
Lu3Pr1S6,-0.012276856999938
Ba4Co8La4O23,0.040531406410356005
Li7O29P8V3,0.010639278358628
Ga1Li3O5Si1,-0.011074899185536
Al1Ge1V6,0.0013280743749989998
Cl5Cr1N5Pt1,0.9196720490083008
Dy1S2,-0.049885160260369
B2Cs2Li1Nd1O6,-0.04621599394354002
C2H9N11O8,0.3752167504455381
Bi3Ge1,0.2578762825
Li8O6Ti1,0.004080711999994001
Co3Cu3O12Te2,0.036233982625012005
Ir3Si5,-0.044288613816582
H5N1O4P1,0.056428025685406
Ge2O2Th1,1.344954814500102
F13Fe7Li5O3,0.048633160535783
Co1Ga3Hf2,0.073102560666664
Th3V1,0.34579148375
B2Ru1V1,0.073519277704955
N1Ti2Zn1,-0.029748026666667007
C1Cl16H1O5Se4Ti2,0.14849257637608002
Ni1O7P2Zn1,0.0073021531261760015
Co3Fe1Zr2,-0.0004577149999700001
B5Ca1H8Na1O13,0.010362155178411998
Cu2O10Rb1,0.34060078245191905
As4Na4Si1Sr2,-0.012203904999716
Cl5Co1Hg1N6,0.28828593169760497
Co1Er1Sn2,0.08398082414070301
Al12Er1Mg16,0.026850121456353
Ir2Nd1Pm1,-0.036763471874997004
K2Na2Nb2O13Sm4,-0.005779989287048001
Cd1Cu2S4Si1,-0.015288723334876
Ag4N12O24Pd3Rb2,0.0009032387999970001
Sb1Zn1,-0.020345056588371
Lu3O12Sc1V4,0.020031739968654
Ni2P2Yb1,-0.17603291747680105
H8La1O7P3,0.038848643077394
H8N5O19Pr1Rb2,0.019149306882143998
As1Nb1Si1,-0.055623565839880006
Ba1Hg2Sn1,1.256689315972221
Co2O4Y1,0.123363991428148
Cl3H12O6U1,0.029048374399966007
C4Cl2N8O2S4Te1,0.62834276660552
Cu1Tc1Tm2,0.0770193471875
Mn2Nb2O9Zn1,0.14640901580364002
Br8Li6Mg1,0.019869463333329
F20O5Te4W1,0.014795445500090001
Ba2Br2Cu1S2,0.013562052873148996
Ru1V3,-0.15939238951961401
Li1Mn1Sb1,0.19093714027337705
C14Cl2H42O2Si7Ti1,0.058240461289637
Ce1Th3,-0.008391154999999
O5Te2Zn1,0.018041822265627
Co1Dy1Ni1,0.033382682116623
Na11O40Ti20,0.06933330010508601
Rh9Si5Y4,8.445194444186813e-05
Al1As2Na3,-0.067096592500007
Se4Sm2Sr1,0.016792816071433996
Bi1C1K1O7P1,0.057692483693174014
La4Mn1O8,0.08347099642954499
Ce1Cu1O1Te1,0.020908386653643002
F4Ni1Rb2,-0.021162316190472003
Na7O60W20,0.023569435207204
B6Fe5O18,0.11310563367096603
Cs2F7Pa1,-2.672880581095016
Hg2N2O3,0.16917291643214302
As1Li2O10P1Ti2,0.0035436593749780007
Cs3F7Ge1,0.002275560909095
Fe1O6V1Y2,-0.000339951478791
Cr3Mn3O16Te2,0.07646741842167999
Er1Ru2Zr1,-0.083870736666666
Rh1Ru1,0.0356548475
Cl2O1U1,-0.014374108575091001
C1Cl2H8N2O10,0.540751814190214
Ag2Cs1I3,0.0006842843749990001
C1Cl2N1O1Pd1,1.101483727554628
Cr1Fe2Li3O6,0.000976296666903
Se4Y3,0.008769756071425001
Fe2P1,-0.018441688634702
Cr6Cu1O34Pb10Si2,0.03659699177688
Co3Er4Ga16,-0.009106255706533001
Fe1O12V4,0.094678668051439
Co1F12N4,0.240145337058822
C1Er1Re2Si1,-0.007303683499995999
B1Cl1Hg2,1.299442201388889
Fe1Mn2Se3,0.7320188466666671
In2Li1Mg1,-0.004385043750007999
Pm3Sm1,0.006623561250000001
Ba1O3Ta1,0.035319695200067
As1C1F6H3O2,0.11242440629795199
Ag1Pm2Zn1,-0.106135187083334
Al3Dy3O12Sc2,-0.011295881962088998
Cr3Mg2O8,0.058496832690924004
Fe2Li1O12S3,0.010555549166657002
Ga2O4Zn1,-0.045167024285716006
C6H18O6P3Ru1S6,0.15385327190230105
C4Cl2N8S4Te1,0.3842125280251581
Cu5O14Si4,0.103061471086961
Ba7Na3Nb3O30Ti7,0.026003615910328
H40Lu6N8O49,-0.016194440992049003
Cl6K2Li1Pr1,0.06830950076730301
Cr1Li4S4,0.06084378896825299
Ce1F4Rb1,-0.05532846388810501
K2O1Se2,0.27349396891663896
Br9Cs3Sc2,-0.08384536714285101
Al10Mg1O16,0.021145170370368
Co1O4Sb2,-0.009707531519068
Bi1Tl1,0.12686978166666601
Nd2O19Th8,0.025347895948274003
Cl6Nb1O4Pr3,0.019270311427485
B1N2Nd1,-0.020463339583351003
Pb1Se2Ta1,-0.048561315168802
As4K7Ta1,-0.07816891439286999
Ga1Ni2Ta1,0.004354971975807
Hg1Sr2Tl1,0.003569815000000001
H2Li1Mn1O10P3,0.07817772335117301
Ba4Cu6O13Pr2,0.009122969399636
Bi1O5Sn1Zn1,0.12259110187499499
Dy3Pd20Si6,-0.05232057262451
Al1Er2Li1,0.013194617499999
Hg1I6Rb2Sc1,0.06565262949999899
Ag1Au1Er2,0.015221116209458001
Lu3Pu1,0.7250526407812511
Al18Mg3V2,-0.030906532048027006
Dy2Ru1Zn1,-0.034442398499999
Fe2Li3O10P2,0.10092150356618598
Fe2Sb1Te3,-0.001432804974566
B5Co1O10Y1,-0.008949034450945
Au3F22Sb3,-0.013822800624988
Be2K2O15Si6,-0.005874072506739001
Co5Te6,0.049326506363634004
Al3Au8,-0.009805867727273002
Er3Ge3La2,0.04951151375000002
Al1Cs1O6Si2,-0.024675758613158003
Er2Fe1Ga8,0.013118077045453
Al2Li1Rh1,-0.06469418326512501
B3Co1W3,-0.013168133214209
Al1La3S7Zn1,0.030778482916607
Ba39Li80N9,0.06111639250009501
Ni3Se2,-0.0364257565
Al20La1Ti2,-0.039354228550723
C1N1Se1,0.44886919134208303
Hf1I3,-0.025512199999999003
Al6Ba7Te16,0.269539452413799
Ba3Ir2Nd1O9,-0.0024698764494370004
Bi1Cs2I6K1,0.041043787999993
Ce4O4Se3,0.015243370042472
Au2Cd1Zn1,-0.011190768055556003
Cr1Mn3O24P6,0.06056429430246201
Fe1O6Os1Sr2,-0.024753271494471003
Er1Fe1Mn1O4,0.25015530937491604
Ca1Mn6O12Si1,-0.010562824120886
Cd1Pa1Pt2,-0.052486267916664005
Ca1La1Mn1O6Ru1,-0.010171358351684002
Mg2Rh1Zn1,0.016272596361121997
B1Br17Cs4Zr6,-0.11677424794653404
Mo3Si1,-0.041646280416665
Al15Hf1Ho4,0.01011916755
Fe2Te2Y5,-0.036572679555574
C1K1N3O2,0.445660040958784
Mg149Zr1,-0.017353996207513
Ba1C1F2Mn1O3,0.023672099375396
Ba4Bi1Ir3O12,-0.007461012359641
Ge2Ho1Rh2,-0.050386222576723004
Ca1H12O9S2,0.04250353063801
Mg149Pt1,-0.017119880122221
As2F12I6O2S1Te2,0.29147630940107105
B8Cr4Li9O24,0.083483772995182
H1Y3,0.014822964999999
C1Cl3H1N2O1Re1S1,0.598937042124359
As1Ce1Cl2Cs2S3,0.02544002538251
Ir1Si1Th1,-0.017984770667226004
Cu4Eu2Ge1Si3,0.020138022999999002
Ca1Ge6Na2O14,0.0130596552029
B1Be1O3,1.6367165275416682
Au1Li2Tl1,0.0013404724999980004
Bi1Dy1Ni1,-0.086168993642977
N1Ni2Ta4,-0.065940200038024
Fe9Ga7O24,0.023457785062501003
Ca1Ni2S5,0.135757017499995
Ag7O9Pb3,0.0025598544736840003
Mo1Ni3,-0.017779464793889
Pd1Ti1Zn2,0.014640851249988
Br7P1,-0.00031165031249900005
H6Mn1O5P2,0.060940284449349014
Cl1H4N1O4,0.348288863569419
Na3O7Si2Yb1,0.0050822084029300005
Na2O9Sr1V3,-0.005426291554645001
Al1B7Pd15,0.07932129648550999
Ba1Cr3La3O12Ti1,0.026279704126628
B1K1O8P2Pb1,-0.015187268031409
Bi1O8S2Tl1,-0.022150263244989
Be1Cu1F4O5,0.28505108541663204
Cd1In1Yb1,0.017956837857142003
Bi1La2O5,0.06897368625052401
Ba2Fe3O7,0.32962512541299704
Cl3Gd3O6W1,0.004755174807677999
Cd1Mg3,-0.015409646286353001
La1O6Sr2Ta1,0.13621952749994998
Ag3Sm1,0.045400981689189004
Rh2Yb1,-0.190012895
Cr2Li7O24P7,0.06991884239519401
As1H2In1O5,-0.054831104628667006
Na8Nb4O53Si16,0.168927433595705
Eu1K1O4Ti1,0.011827117857061
K8O3P1,0.412929034375068
Al1C1Yb3,0.32188617833333305
Al1Be4Ni1,-0.060727874722220014
Fe1Ga3La4O12,0.020992440428616
Pt1Sb1Sc1,-0.25961258980052504
Fe3H16O16P2,0.017976834864835003
Cr10Li1O15,0.098149105961555
Al1Li1O5P1,0.10654880713093501
Ca1La1Pd2,1.692203840694486
Ce1Na1O13P3Sr3,0.05643539134885101
Ge2Nb1,-0.08702331583333099
Co1Li4Mn5O24P6,0.06987144814219
H2Na6O14Pd1S4,0.240941779861639
Au2Cd1Zr1,-0.022014278749995
Al1B6Nb2,0.015284798755551
I5Sr2Tl1,0.0132739403125
La2O6Sn1Zn1,0.07836415224956199
Te6Zr5,0.005484958787883
Pr1Y1,-0.00142267
Co2Sm5,-0.010385933714286
La2Li1O6Ru1,-0.031929751985499
Eu1Sb4Sn3,-0.010792685312498
Al2F16Sr5,0.000537131304334
Cl6Cs2Ho1K1,-0.008168199465376001
Br9N1Na2O1Pr4,-0.011995631352936001
Al12N36O18Pr10Si18Sr3,0.032667202706239004
Al4Ca1Dy1,0.021946131666667
F6K2Li1Nd1,0.06537214393115401
Er1I3O10,0.850375393303568
Nd2O4Si1Te1,-0.016480075772373003
Br2Cu2O6Sr2Te1,0.023478892500641002
Bi1Cu1O5Zn1,0.129906669921873
F3K1O1V1,0.00027324709545600005
Co5Er1P3,-0.009137947575734
Ca1K4O12U3,-0.023455115516220003
C1Cl8W2,0.10520905474747
Ni16Si7Y6,0.021449744525876
Cu1Ga3Ho2,-0.033238055583342
Co1Fe3Li2O8,0.01095793904015
Al1Cu1Tb2,0.025533084684432
B6Sm1,-0.035297523392855
Cs2Sn1Te4,-0.0014228105519130002
Al1Os2Ti1,-0.017779644375007002
I1La1Si1,-0.027975034167039003
Ca1In4Ni1,0.031949056319444
Cr2Li17O12,0.06756063822580799
Cl3N5Ru1,1.3524453975666662
F11Li3Mn5O1,0.051189362499836
Ba1S16V12,-0.008946618448289001
Ba2O6Pu1Ti1,0.030614587000125006
Ag1Se2Y1,-0.001827587812449
H2K2O5Ru1,-0.013506387999408
Cd1Cu10Fe4Se20Sn5,0.039552824025001
Ca1S3Sn1,0.071794373434602
Li9Mn3N4,0.111428664503614
Al1Ni4Zr5,0.015023867500001
As1La1Pd1,-0.11314515800037506
B6Co12Y1,-0.023646955789439
K1O3Sr1,0.4918623739999911
C4H4O10Th1,0.046075378443531004
B8O17U1,0.14450085189100306
Cr1O7P2Tl1,-0.04697047711841101
B6Co22Sb1,0.082831201034483
Cu5In1La1,-0.030561326249999007
Cu1Ni1O12V4,0.011313282361053003
Ni1Sc1Si1,-0.045612020291096005
Gd1K1O12P4,0.0011018209028980002
F1O4S1Y1,0.006914545714394001
K1Na3O17W2,0.8261501558583101
Be1Ca1La2O5,0.031797979166641004
Mo4Na4O16Pu1,0.025667340919916
Ag1Pd1Yb2,-0.018019095000011
Cr1F6Ni1Rb1,-0.018457005877604002
Li4Ni3O12Ti3,0.074695336734256
Cl18Cs1Fe1La1Zr6,-0.011691800838452001
O2P1W1,1.6010048887499952
B6Ru1Y2,-0.059278703805224015
As4H5Na3O14,-0.009204306070644002
N1Pt2Zr4,-0.028014976071668
Ag1Co1N3O9,-0.027485693741468004
C8O8Os3S2,0.15625874113095
F1Ho1Mo1O4,0.002061025559756
Al1Ca1F14Mg3Na3,-0.007202991823024
Ga1Mo2O7Sr2,0.21762343078336904
Li4O20Ti9,0.028371478282090006
Cd1N1Ni3,-0.090037687000001
Nd1Pd1Si1,-0.050073558105790006
As4Co3O16,0.20339270326085895
F8O5Sb6,0.06870442759875599
H2Mn1O7P2,-0.010754830185653002
Ba1H2O6S4Se1,0.510912647643689
Ca3F2Nb4O12,0.019889173094843
Cl6Rb2Se1,-0.073976420833333
Na1Nb5O15Sr2,0.05423421456524402
Cs1N7P4,-0.001191424652772
Lu1Zr1,0.041910395
H10Mg1O10Se2,0.0018763356510910002
Ac1Cd1Hg2,-0.044836823749999005
Cr2Ni1,0.26885158000000003
Fe1Pr4S7,0.16960637333331402
Ga1H4O6P1,0.022810394479176002
Au1Zn1,-0.021314598854166
Fe4Li1O12P3,0.044162343999172
F4K2Pd1,-0.045701873571656004
Cr1Li5O4,0.09880870437499903
Ce1Sr3,0.30479938874999896
Ge2Na4Pb1S6,-0.032009148846059
Cl4N1Re1,0.035267173353322995
Cu1Dy2O16W4,0.035873391847956
Cl18Cs2Pb1Ta6,-0.020736858021362003
K1Li1O6P2,-0.007572998504668002
B2C1Ni2Y1,-0.029928319072214007
B7Mg1,-0.04405699312499901
Cu1Fe3Li2O8,0.027107563839291
Co1F1Li2O4P1,0.017307804177182
Al2Ho1,-0.09655137623969698
Cu1Fe1Ho1,0.11969527852823
Al1C16Cl12F24Li1O4,0.20024978505320806
Cl14H2K2Mo6O1,0.326385664900599
Co1La3S7Si1,0.052740390520879005
C8Fe1Ge4H24N2S10,0.08478470228315599
Br2Zn1,-0.9116497354166658
O12S3Ti2,0.08290481757333201
As1Nb1,-0.10524183474999901
Ag1V3,0.375631525
Cd2Sb2Sr1,-0.06866578378549
F12H1I2K1,-0.008415265296830999
Er3O7Ta1,-0.0008128801110510001
Ba3Ce1O9Ru2,-0.003409914172733
Ca1H2O7P2,-0.019605925962612
Ni2O9Pr2Sr2Tl1,-0.0011004849089910002
Bi2Ho5Pd1,-0.002587307500003
Al2La1Pt3,-0.016285913332856002
B3Li2O9Rb1V2,0.06151242965199701
